date,amfi_code,nav
2024-07-29,100016,641.6731
2024-07-30,100016,637.3679
2024-07-31,100016,645.0648
2024-08-01,100016,646.1817
2024-08-02,100016,643.3834
2024-08-03,100016,643.3834
2024-08-04,100016,643.3834
2024-08-05,100016,646.6154
2024-08-06,100016,642.3191
2024-08-07,100016,651.2134
2024-08-08,100016,659.3693
2024-08-09,100016,657.0006
2024-08-10,100016,657.0006
2024-08-11,100016,657.0006
2024-08-12,100016,653.7051
2024-08-13,100016,639.1138
2024-08-14,100016,631.1428
2024-08-15,100016,624.0528
2024-08-16,100016,625.1196
2024-08-17,100016,625.1196
2024-08-18,100016,625.1196
2024-08-19,100016,623.6453
2024-08-20,100016,616.6077
2024-08-21,100016,615.398
2024-08-22,100016,618.4657
2024-08-23,100016,621.6721
2024-08-24,100016,621.6721
2024-08-25,100016,621.6721
2024-08-26,100016,611.6591
2024-08-27,100016,611.2828
2024-08-28,100016,604.1821
2024-08-29,100016,609.3203
2024-08-30,100016,613.8653
2024-08-31,100016,613.8653
2024-09-01,100016,613.8653
2024-09-02,100016,609.337
2024-09-03,100016,605.5466
2024-09-04,100016,603.3994
2024-09-05,100016,591.8348
2024-09-06,100016,593.8972
2024-09-07,100016,593.8972
2024-09-08,100016,593.8972
2024-09-09,100016,592.7756
2024-09-10,100016,598.1777
2024-09-11,100016,592.7168
2024-09-12,100016,589.7935
2024-09-13,100016,582.3095
2024-09-14,100016,582.3095
2024-09-15,100016,582.3095
2024-09-16,100016,577.4725
2024-09-17,100016,571.7791
2024-09-18,100016,577.1211
2024-09-19,100016,573.8741
2024-09-20,100016,574.7993
2024-09-21,100016,574.7993
2024-09-22,100016,574.7993
2024-09-23,100016,573.168
2024-09-24,100016,567.0793
2024-09-25,100016,566.5304
2024-09-26,100016,569.8255
2024-09-27,100016,564.0792
2024-09-28,100016,564.0792
2024-09-29,100016,564.0792
2024-09-30,100016,568.4118
2024-10-01,100016,564.4593
2024-10-02,100016,562.3501
2024-10-03,100016,565.2797
2024-10-04,100016,562.2719
2024-10-05,100016,562.2719
2024-10-06,100016,562.2719
2024-10-07,100016,562.7485
2024-10-08,100016,561.4784
2024-10-09,100016,562.4094
2024-10-10,100016,551.0083
2024-10-11,100016,542.4682
2024-10-12,100016,542.4682
2024-10-13,100016,542.4682
2024-10-14,100016,545.7045
2024-10-15,100016,551.0032
2024-10-16,100016,546.8785
2024-10-17,100016,545.9844
2024-10-18,100016,547.6879
2024-10-19,100016,547.6879
2024-10-20,100016,547.6879
2024-10-21,100016,551.3308
2024-10-22,100016,541.8388
2024-10-23,100016,537.8987
2024-10-24,100016,536.6
2024-10-25,100016,540.2165
2024-10-26,100016,540.2165
2024-10-27,100016,540.2165
2024-10-28,100016,552.5367
2024-10-29,100016,551.7113
2024-10-30,100016,545.189
2024-10-31,100016,547.4089
2024-11-01,100016,554.1093
2024-11-02,100016,554.1093
2024-11-03,100016,554.1093
2024-11-04,100016,554.9236
2024-11-05,100016,550.7883
2024-11-06,100016,555.748
2024-11-07,100016,559.2982
2024-11-08,100016,554.5459
2024-11-09,100016,554.5459
2024-11-10,100016,554.5459
2024-11-11,100016,556.7015
2024-11-12,100016,561.9091
2024-11-13,100016,568.0897
2024-11-14,100016,568.0499
2024-11-15,100016,566.551
2024-11-16,100016,566.551
2024-11-17,100016,566.551
2024-11-18,100016,573.0119
2024-11-19,100016,567.2214
2024-11-20,100016,569.7135
2024-11-21,100016,563.1618
2024-11-22,100016,568.7714
2024-11-23,100016,568.7714
2024-11-24,100016,568.7714
2024-11-25,100016,567.7713
2024-11-26,100016,574.4553
2024-11-27,100016,577.2481
2024-11-28,100016,571.349
2024-11-29,100016,578.8713
2024-11-30,100016,578.8713
2024-12-01,100016,578.8713
2024-12-02,100016,587.1478
2024-12-03,100016,592.0396
2024-12-04,100016,588.3799
2024-12-05,100016,587.0969
2024-12-06,100016,588.1537
2024-12-07,100016,588.1537
2024-12-08,100016,588.1537
2024-12-09,100016,584.8165
2024-12-10,100016,593.9167
2024-12-11,100016,594.98
2024-12-12,100016,581.2624
2024-12-13,100016,583.3055
2024-12-14,100016,583.3055
2024-12-15,100016,583.3055
2024-12-16,100016,581.8173
2024-12-17,100016,581.733
2024-12-18,100016,580.1441
2024-12-19,100016,584.5895
2024-12-20,100016,590.6954
2024-12-21,100016,590.6954
2024-12-22,100016,590.6954
2024-12-23,100016,592.4773
2024-12-24,100016,591.0119
2024-12-25,100016,591.1013
2024-12-26,100016,591.5085
2024-12-27,100016,587.6404
2024-12-28,100016,587.6404
2024-12-29,100016,587.6404
2024-12-30,100016,590.9532
2024-12-31,100016,593.6618
2025-01-01,100016,602.0925
2025-01-02,100016,609.1095
2025-01-03,100016,605.7497
2025-01-04,100016,605.7497
2025-01-05,100016,605.7497
2025-01-06,100016,610.4627
2025-01-07,100016,605.6767
2025-01-08,100016,609.72
2025-01-09,100016,607.2615
2025-01-10,100016,602.1167
2025-01-11,100016,602.1167
2025-01-12,100016,602.1167
2025-01-13,100016,603.917
2025-01-14,100016,590.1432
2025-01-15,100016,581.4
2025-01-16,100016,580.7902
2025-01-17,100016,581.5125
2025-01-18,100016,581.5125
2025-01-19,100016,581.5125
2025-01-20,100016,579.9206
2025-01-21,100016,572.1938
2025-01-22,100016,568.3745
2025-01-23,100016,570.6332
2025-01-24,100016,573.8645
2025-01-25,100016,573.8645
2025-01-26,100016,573.8645
2025-01-27,100016,574.0785
2025-01-28,100016,580.2646
2025-01-29,100016,582.6023
2025-01-30,100016,579.0731
2025-01-31,100016,577.9405
2025-02-01,100016,577.9405
2025-02-02,100016,577.9405
2025-02-03,100016,571.1287
2025-02-04,100016,570.8787
2025-02-05,100016,576.8028
2025-02-06,100016,580.5988
2025-02-07,100016,588.1256
2025-02-08,100016,588.1256
2025-02-09,100016,588.1256
2025-02-10,100016,586.8593
2025-02-11,100016,594.1742
2025-02-12,100016,593.4682
2025-02-13,100016,601.5307
2025-02-14,100016,601.7251
2025-02-15,100016,601.7251
2025-02-16,100016,601.7251
2025-02-17,100016,605.8024
2025-02-18,100016,614.0516
2025-02-19,100016,613.3213
2025-02-20,100016,614.8208
2025-02-21,100016,622.17
2025-02-22,100016,622.17
2025-02-23,100016,622.17
2025-02-24,100016,621.7613
2025-02-25,100016,614.8775
2025-02-26,100016,626.9322
2025-02-27,100016,624.6624
2025-02-28,100016,625.8604
2025-03-01,100016,625.8604
2025-03-02,100016,625.8604
2025-03-03,100016,632.5999
2025-03-04,100016,629.5389
2025-03-05,100016,624.29
2025-03-06,100016,626.0114
2025-03-07,100016,616.5078
2025-03-08,100016,616.5078
2025-03-09,100016,616.5078
2025-03-10,100016,615.2618
2025-03-11,100016,616.911
2025-03-12,100016,615.7616
2025-03-13,100016,607.7501
2025-03-14,100016,616.673
2025-03-15,100016,616.673
2025-03-16,100016,616.673
2025-03-17,100016,617.5549
2025-03-18,100016,625.7215
2025-03-19,100016,624.6103
2025-03-20,100016,620.1013
2025-03-21,100016,621.8959
2025-03-22,100016,621.8959
2025-03-23,100016,621.8959
2025-03-24,100016,621.0338
2025-03-25,100016,614.9337
2025-03-26,100016,623.278
2025-03-27,100016,620.1867
2025-03-28,100016,610.5174
2025-03-29,100016,610.5174
2025-03-30,100016,610.5174
2025-03-31,100016,618.0294
2025-04-01,100016,615.6043
2025-04-02,100016,612.6292
2025-04-03,100016,603.4761
2025-04-04,100016,613.1294
2025-04-05,100016,613.1294
2025-04-06,100016,613.1294
2025-04-07,100016,606.5091
2025-04-08,100016,607.1349
2025-04-09,100016,612.357
2025-04-10,100016,614.9559
2025-04-11,100016,614.9496
2025-04-12,100016,614.9496
2025-04-13,100016,614.9496
2025-04-14,100016,606.1024
2025-04-15,100016,602.1001
2025-04-16,100016,603.4093
2025-04-17,100016,599.544
2025-04-18,100016,600.9302
2025-04-19,100016,600.9302
2025-04-20,100016,600.9302
2025-04-21,100016,604.8661
2025-04-22,100016,610.3371
2025-04-23,100016,604.0841
2025-04-24,100016,616.2187
2025-04-25,100016,620.7238
2025-04-26,100016,620.7238
2025-04-27,100016,620.7238
2025-04-28,100016,621.0347
2025-04-29,100016,627.3545
2025-04-30,100016,640.9097
2025-05-01,100016,633.1555
2025-05-02,100016,632.225
2025-05-03,100016,632.225
2025-05-04,100016,632.225
2025-05-05,100016,619.4211
2025-05-06,100016,620.7946
2025-05-07,100016,623.1197
2025-05-08,100016,623.226
2025-05-09,100016,619.9585
2025-05-10,100016,619.9585
2025-05-11,100016,619.9585
2025-05-12,100016,609.1676
2025-05-13,100016,611.493
2025-05-14,100016,619.7122
2025-05-15,100016,616.8086
2025-05-16,100016,619.5266
2025-05-17,100016,619.5266
2025-05-18,100016,619.5266
2025-05-19,100016,611.3329
2025-05-20,100016,614.1197
2025-05-21,100016,612.3086
2025-05-22,100016,608.5191
2025-05-23,100016,604.7641
2025-05-24,100016,604.7641
2025-05-25,100016,604.7641
2025-05-26,100016,602.9794
2025-05-27,100016,605.3287
2025-05-28,100016,598.6729
2025-05-29,100016,596.8877
2025-05-30,100016,596.9773
2025-05-31,100016,596.9773
2025-06-01,100016,596.9773
2025-06-02,100016,591.524
2025-06-03,100016,601.2816
2025-06-04,100016,597.0806
2025-06-05,100016,593.8721
2025-06-06,100016,589.0741
2025-06-07,100016,589.0741
2025-06-08,100016,589.0741
2025-06-09,100016,598.8008
2025-06-10,100016,602.0383
2025-06-11,100016,597.3941
2025-06-12,100016,603.5621
2025-06-13,100016,604.9433
2025-06-14,100016,604.9433
2025-06-15,100016,604.9433
2025-06-16,100016,606.6302
2025-06-17,100016,605.1021
2025-06-18,100016,601.4263
2025-06-19,100016,603.5317
2025-06-20,100016,600.9473
2025-06-21,100016,600.9473
2025-06-22,100016,600.9473
2025-06-23,100016,610.9685
2025-06-24,100016,604.4792
2025-06-25,100016,613.0403
2025-06-26,100016,612.7548
2025-06-27,100016,614.6902
2025-06-28,100016,614.6902
2025-06-29,100016,614.6902
2025-06-30,100016,619.5429
2025-07-01,100016,616.4268
2025-07-02,100016,621.4637
2025-07-03,100016,607.1131
2025-07-04,100016,603.5816
2025-07-05,100016,603.5816
2025-07-06,100016,603.5816
2025-07-07,100016,598.9916
2025-07-08,100016,592.712
2025-07-09,100016,591.8947
2025-07-10,100016,594.2182
2025-07-11,100016,598.2205
2025-07-12,100016,598.2205
2025-07-13,100016,598.2205
2025-07-14,100016,599.802
2025-07-15,100016,596.5986
2025-07-16,100016,598.8522
2025-07-17,100016,599.8183
2025-07-18,100016,605.1025
2025-07-19,100016,605.1025
2025-07-20,100016,605.1025
2025-07-21,100016,609.5773
2025-07-22,100016,610.0558
2025-07-23,100016,605.5598
2025-07-24,100016,602.3934
2025-07-25,100016,599.7889
2025-07-26,100016,599.7889
2025-07-27,100016,599.7889
2025-07-28,100016,598.4322
2025-07-29,100016,600.1581
2025-07-30,100016,604.2671
2025-07-31,100016,604.3064
2025-08-01,100016,604.7042
2025-08-02,100016,604.7042
2025-08-03,100016,604.7042
2025-08-04,100016,605.7814
2025-08-05,100016,603.3426
2025-08-06,100016,598.7474
2025-08-07,100016,589.8535
2025-08-08,100016,586.5509
2025-08-09,100016,586.5509
2025-08-10,100016,586.5509
2025-08-11,100016,589.3075
2025-08-12,100016,585.9678
2025-08-13,100016,585.0419
2025-08-14,100016,587.7566
2025-08-15,100016,590.7665
2025-08-16,100016,590.7665
2025-08-17,100016,590.7665
2025-08-18,100016,585.4707
2025-08-19,100016,590.9463
2025-08-20,100016,597.159
2025-08-21,100016,591.5433
2025-08-22,100016,587.564
2025-08-23,100016,587.564
2025-08-24,100016,587.564
2025-08-25,100016,594.075
2025-08-26,100016,593.6122
2025-08-27,100016,582.4047
2025-08-28,100016,575.5565
2025-08-29,100016,574.5884
2025-08-30,100016,574.5884
2025-08-31,100016,574.5884
2025-09-01,100016,569.0184
2025-09-02,100016,567.2401
2025-09-03,100016,567.6949
2025-09-04,100016,575.36
2025-09-05,100016,574.1842
2025-09-06,100016,574.1842
2025-09-07,100016,574.1842
2025-09-08,100016,579.9402
2025-09-09,100016,587.597
2025-09-10,100016,595.3841
2025-09-11,100016,597.1891
2025-09-12,100016,587.2409
2025-09-13,100016,587.2409
2025-09-14,100016,587.2409
2025-09-15,100016,589.9366
2025-09-16,100016,595.7237
2025-09-17,100016,595.6052
2025-09-18,100016,605.152
2025-09-19,100016,610.0729
2025-09-20,100016,610.0729
2025-09-21,100016,610.0729
2025-09-22,100016,613.4545
2025-09-23,100016,619.6798
2025-09-24,100016,621.8251
2025-09-25,100016,608.6176
2025-09-26,100016,606.2571
2025-09-27,100016,606.2571
2025-09-28,100016,606.2571
2025-09-29,100016,613.008
2025-09-30,100016,608.9716
2025-10-01,100016,608.0862
2025-10-02,100016,602.8195
2025-10-03,100016,612.6945
2025-10-04,100016,612.6945
2025-10-05,100016,612.6945
2025-10-06,100016,622.169
2025-10-07,100016,617.6566
2025-10-08,100016,618.7786
2025-10-09,100016,615.3936
2025-10-10,100016,619.0594
2025-10-11,100016,619.0594
2025-10-12,100016,619.0594
2025-10-13,100016,622.1692
2025-10-14,100016,626.9623
2025-10-15,100016,629.1248
2025-10-16,100016,645.9572
2025-10-17,100016,640.4581
2025-10-18,100016,640.4581
2025-10-19,100016,640.4581
2025-10-20,100016,631.1942
2025-10-21,100016,629.3343
2025-10-22,100016,621.0119
2025-10-23,100016,613.2077
2025-10-24,100016,608.1301
2025-10-25,100016,608.1301
2025-10-26,100016,608.1301
2025-10-27,100016,603.5155
2025-10-28,100016,598.7647
2025-10-29,100016,601.8179
2025-10-30,100016,599.4464
2025-10-31,100016,598.807
2025-11-01,100016,598.807
2025-11-02,100016,598.807
2025-11-03,100016,603.8595
2025-11-04,100016,600.1017
2025-11-05,100016,599.0122
2025-11-06,100016,601.2576
2025-11-07,100016,591.3549
2025-11-08,100016,591.3549
2025-11-09,100016,591.3549
2025-11-10,100016,579.3457
2025-11-11,100016,581.4167
2025-11-12,100016,584.2463
2025-11-13,100016,595.2868
2025-11-14,100016,596.4249
2025-11-15,100016,596.4249
2025-11-16,100016,596.4249
2025-11-17,100016,601.0624
2025-11-18,100016,600.3367
2025-11-19,100016,602.223
2025-11-20,100016,611.4588
2025-11-21,100016,600.4213
2025-11-22,100016,600.4213
2025-11-23,100016,600.4213
2025-11-24,100016,602.9264
2025-11-25,100016,614.7066
2025-11-26,100016,616.5555
2025-11-27,100016,625.9189
2025-11-28,100016,622.7764
2025-11-29,100016,622.7764
2025-11-30,100016,622.7764
2025-12-01,100016,622.9217
2025-12-02,100016,623.4274
2025-12-03,100016,611.6688
2025-12-04,100016,605.7119
2025-12-05,100016,600.1903
2025-12-06,100016,600.1903
2025-12-07,100016,600.1903
2025-12-08,100016,604.8694
2025-12-09,100016,609.8544
2025-12-10,100016,611.9152
2025-12-11,100016,616.6968
2025-12-12,100016,616.1225
2025-12-13,100016,616.1225
2025-12-14,100016,616.1225
2025-12-15,100016,623.0094
2025-12-16,100016,623.3792
2025-12-17,100016,624.0193
2025-12-18,100016,622.8806
2025-12-19,100016,626.9752
2025-12-20,100016,626.9752
2025-12-21,100016,626.9752
2025-12-22,100016,624.9729
2025-12-23,100016,630.7032
2025-12-24,100016,624.7594
2025-12-25,100016,619.0531
2025-12-26,100016,623.1389
2025-12-27,100016,623.1389
2025-12-28,100016,623.1389
2025-12-29,100016,622.9738
2025-12-30,100016,620.8052
2025-12-31,100016,626.0203
2026-01-01,100016,622.9979
2026-01-02,100016,622.2198
2026-01-03,100016,622.2198
2026-01-04,100016,622.2198
2026-01-05,100016,630.2706
2026-01-06,100016,639.2139
2026-01-07,100016,648.4742
2026-01-08,100016,647.1965
2026-01-09,100016,654.5969
2026-01-10,100016,654.5969
2026-01-11,100016,654.5969
2026-01-12,100016,649.4764
2026-01-13,100016,644.635
2026-01-14,100016,631.7357
2026-01-15,100016,641.4558
2026-01-16,100016,636.9152
2026-01-17,100016,636.9152
2026-01-18,100016,636.9152
2026-01-19,100016,636.5332
2026-01-20,100016,631.7692
2026-01-21,100016,635.9823
2026-01-22,100016,634.206
2026-01-23,100016,627.2733
2026-01-24,100016,627.2733
2026-01-25,100016,627.2733
2026-01-26,100016,630.0463
2026-01-27,100016,622.4509
2026-01-28,100016,618.1898
2026-01-29,100016,607.1223
2026-01-30,100016,599.8551
2026-01-31,100016,599.8551
2026-02-01,100016,599.8551
2026-02-02,100016,601.1103
2026-02-03,100016,591.0903
2026-02-04,100016,583.7204
2026-02-05,100016,584.0094
2026-02-06,100016,581.5162
2026-02-07,100016,581.5162
2026-02-08,100016,581.5162
2026-02-09,100016,592.128
2026-02-10,100016,602.0931
2026-02-11,100016,597.8104
2026-02-12,100016,601.0649
2026-02-13,100016,605.3622
2026-02-14,100016,605.3622
2026-02-15,100016,605.3622
2026-02-16,100016,602.4915
2026-02-17,100016,594.9039
2026-02-18,100016,595.1464
2026-02-19,100016,594.5465
2026-02-20,100016,592.5716
2026-02-21,100016,592.5716
2026-02-22,100016,592.5716
2026-02-23,100016,595.1946
2026-02-24,100016,591.572
2026-02-25,100016,585.8945
2026-02-26,100016,586.761
2026-02-27,100016,589.0655
2026-02-28,100016,589.0655
2026-03-01,100016,589.0655
2026-03-02,100016,583.2852
2026-03-03,100016,588.3824
2026-03-04,100016,579.5656
2026-03-05,100016,576.9157
2026-03-06,100016,575.9015
2026-03-07,100016,575.9015
2026-03-08,100016,575.9015
2026-03-09,100016,572.9747
2026-03-10,100016,570.4206
2026-03-11,100016,580.2107
2026-03-12,100016,576.1702
2026-03-13,100016,589.0131
2026-03-14,100016,589.0131
2026-03-15,100016,589.0131
2026-03-16,100016,591.5933
2026-03-17,100016,592.3793
2026-03-18,100016,595.1795
2026-03-19,100016,608.9224
2026-03-20,100016,603.9214
2026-03-21,100016,603.9214
2026-03-22,100016,603.9214
2026-03-23,100016,598.2919
2026-03-24,100016,594.6288
2026-03-25,100016,595.1043
2026-03-26,100016,586.4179
2026-03-27,100016,586.8361
2026-03-28,100016,586.8361
2026-03-29,100016,586.8361
2026-03-30,100016,595.974
2026-03-31,100016,597.0783
2026-04-01,100016,595.8464
2026-04-02,100016,592.9127
2026-04-03,100016,597.938
2026-04-04,100016,597.938
2026-04-05,100016,597.938
2026-04-06,100016,593.9053
2026-04-07,100016,603.9669
2026-04-08,100016,614.6702
2026-04-09,100016,616.3815
2026-04-10,100016,616.6369
2026-04-11,100016,616.6369
2026-04-12,100016,616.6369
2026-04-13,100016,622.5885
2026-04-14,100016,628.9532
2026-04-15,100016,624.8206
2026-04-16,100016,622.2467
2026-04-17,100016,615.3496
2026-04-18,100016,615.3496
2026-04-19,100016,615.3496
2026-04-20,100016,617.8922
2026-04-21,100016,621.8563
2026-04-22,100016,614.8139
2026-04-23,100016,612.6667
2026-04-24,100016,605.7427
2026-04-25,100016,605.7427
2026-04-26,100016,605.7427
2026-04-27,100016,601.2702
2026-04-28,100016,604.511
2026-04-29,100016,600.9231
2026-04-30,100016,599.6402
2026-05-01,100016,591.401
2026-05-02,100016,591.401
2026-05-03,100016,591.401
2026-05-04,100016,592.6827
2026-05-05,100016,592.757
2026-05-06,100016,589.2624
2026-05-07,100016,588.5845
2026-05-08,100016,589.8254
2026-05-09,100016,589.8254
2026-05-10,100016,589.8254
2026-05-11,100016,585.904
2026-05-12,100016,578.6237
2026-05-13,100016,588.2146
2026-05-14,100016,585.2405
2026-05-15,100016,585.043
2026-05-16,100016,585.043
2026-05-17,100016,585.043
2026-05-18,100016,590.5865
2026-05-19,100016,609.5709
2026-05-20,100016,603.2283
2026-05-21,100016,605.9387
2026-05-22,100016,602.4801
2026-05-23,100016,602.4801
2026-05-24,100016,602.4801
2026-05-25,100016,599.9335
2026-05-26,100016,596.4426
2026-05-27,100016,590.8555
2026-05-28,100016,590.9452
2026-05-29,100016,583.6113
2022-01-03,100025,26.3169
2022-01-04,100025,26.2234
2022-01-05,100025,26.2221
2022-01-06,100025,26.1728
2022-01-07,100025,26.2261
2022-01-08,100025,26.2261
2022-01-09,100025,26.2261
2022-01-10,100025,26.4042
2022-01-11,100025,26.445
2022-01-12,100025,26.3202
2022-01-13,100025,26.3038
2022-01-14,100025,26.3194
2022-01-15,100025,26.3194
2022-01-16,100025,26.3194
2022-01-17,100025,26.3327
2022-01-18,100025,26.2918
2022-01-19,100025,26.3156
2022-01-20,100025,26.2408
2022-01-21,100025,26.1859
2022-01-22,100025,26.1859
2022-01-23,100025,26.1859
2022-01-24,100025,26.236
2022-01-25,100025,26.1764
2022-01-26,100025,26.2195
2022-01-27,100025,26.1366
2022-01-28,100025,26.2606
2022-01-29,100025,26.2606
2022-01-30,100025,26.2606
2022-01-31,100025,26.2169
2022-02-01,100025,26.2096
2022-02-02,100025,26.239
2022-02-03,100025,26.2091
2022-02-04,100025,26.226
2022-02-05,100025,26.226
2022-02-06,100025,26.226
2022-02-07,100025,26.2716
2022-02-08,100025,26.3428
2022-02-09,100025,26.4029
2022-02-10,100025,26.399
2022-02-11,100025,26.3968
2022-02-12,100025,26.3968
2022-02-13,100025,26.3968
2022-02-14,100025,26.5611
2022-02-15,100025,26.6324
2022-02-16,100025,26.5782
2022-02-17,100025,26.5925
2022-02-18,100025,26.5776
2022-02-19,100025,26.5776
2022-02-20,100025,26.5776
2022-02-21,100025,26.5762
2022-02-22,100025,26.5015
2022-02-23,100025,26.4816
2022-02-24,100025,26.6104
2022-02-25,100025,26.6568
2022-02-26,100025,26.6568
2022-02-27,100025,26.6568
2022-02-28,100025,26.4976
2022-03-01,100025,26.5866
2022-03-02,100025,26.6673
2022-03-03,100025,26.6507
2022-03-04,100025,26.7066
2022-03-05,100025,26.7066
2022-03-06,100025,26.7066
2022-03-07,100025,26.6564
2022-03-08,100025,26.6325
2022-03-09,100025,26.7409
2022-03-10,100025,26.7302
2022-03-11,100025,26.6122
